Country,Year,CPI_Score,Rank,Region,Public_Sector_Corruption,Judicial_Corruption,Police_Corruption,Executive_Branch_Corruption,Legislative_Corruption,Bribery_Index,Business_Corruption,Health_Corruption,Education_Corruption,Media_Corruption,Political_Party_Corruption,Foreign_Influence,Corporate_Governance,Transparency_Index,Freedom_of_Press,Civil_Liberties,Democracy_Index,Human_Rights_Index,Government_Effectiveness,Regulatory_Quality,Rule_of_Law,Voice_and_Accountability,GDP_per_Capita,Unemployment_Rate,Inflation_Rate,HDI,Population,Internet_Penetration
Japan,2001,65,149,Asia,9.747369441016158,4.48554856045705,0.4284102397394718,0.9013898512260932,7.235845949204734,6.240896278303323,2.3235341508729768,9.345798638819616,4.989592724848556,6.68822006093893,6.843947579040913,2.426566515933084,4.552725541531952,7.2291123708025395,5.098050557121134,7.757181701710378,3.3237385685459397,1.8238006205569535,8.412308396395378,1.2109504219241418,4.009855192856623,1.0047662480465458,24103,11.214438170632468,6.073020524492289,0.0735210579231641,142133529,70.06400724852789
South Africa,2020,85,43,Asia,5.845215154381931,2.234273167496692,2.8081897023101012,2.0643888447714778,6.703526978017641,5.590202536355183,3.349367809112771,4.548144712987585,0.6654636803982272,9.516317437599977,2.6697485877284857,4.678148100467993,1.091405048882489,9.379275373379905,0.321388840881518,4.044217925796769,3.2242461730224035,3.1430120573342615,4.921719344745785,2.544395140404726,2.888655004388273,2.1046112175114606,64192,8.12175814859916,7.194888952354413,0.5814056603606622,781599605,75.43190046713717
UK,2014,79,82,Asia,4.4603732766752895,3.0967020009015958,9.709197885268798,7.710565709064654,3.6932501890131544,6.139788073385733,2.283537125493739,4.031260680625001,1.320417718292608,0.770345054277447,2.572489444186017,4.467230123373853,5.311039793167297,7.798734916993285,8.898574748411598,3.1049154842127225,0.32668874199402564,3.8996153354632113,5.915909483553593,1.7902154164075723,5.50543407413032,1.0834112596482692,38128,16.409071198867764,14.260466846833735,0.7639265478667027,565580930,3.4556870953929897
Russia,2019,29,108,Americas,2.227741402682172,7.006243581623011,5.521956513689377,9.647478149424266,4.112901096479819,9.301906274221508,9.459445605920518,0.6890088109852621,4.338932819092806,3.3241253098343426,5.596779562290756,6.789374133520009,1.5609995187907533,4.506048520124649,4.024713694843643,2.157045671633165,7.041019066757275,8.353908654115475,1.0137057629529589,1.447724257663413,8.717976094188538,2.730359511534818,61737,18.781305743645863,7.581415644691854,0.1918990345724415,227859128,96.0963703385756
USA,2017,14,137,Africa,6.534334192478002,2.241906988393989,2.682713439554112,2.590020717944915,9.177609364772998,6.555370314380662,1.6872181654058516,7.333210687819185,5.3050681160408075,4.722516950179002,8.490615813633513,8.50153286593384,6.560304626598614,6.167534860777612,9.846647476300967,5.384500459533745,3.0755423931192616,0.537100299541946,3.7928897099983216,2.6214308934797725,7.881734194616669,5.804097361004134,21100,10.494293645596166,2.8463830442089093,0.48074489026715406,240872391,23.297235919752048
Germany,2014,32,156,Americas,6.855768618153971,6.2172661530888185,1.3258609640495878,8.182588010354491,0.13133625523062742,6.474761166598359,7.323190040181695,6.946525257766999,9.474924170132617,2.322911763691231,7.200086836966931,4.916827552792643,5.947139662461312,5.0436719981947045,4.063778701353372,4.824605160335382,6.330926641358844,7.336524582046086,9.708942343379919,7.368922000130857,5.78987899493228,8.197440947173115,53809,11.372269991930764,2.538528620391637,0.39693073584248306,1104307257,90.83740307885465
USA,2018,18,26,Europe,6.851906070143637,5.897376125562031,9.20183403013336,2.279326573371544,5.6330338082299205,7.594708797062277,2.457472939385367,3.7574054943475774,2.157124724981622,7.408912408179333,4.889346996821025,4.915317930913585,2.905308869876672,5.463232969358785,6.683345002888829,4.6689674213670385,0.2722405809267603,9.125920335870502,9.258904679290747,4.444358146296268,7.242491088587128,0.9633894127480347,17437,1.0999919245496859,5.178873791229993,0.21039369496637672,624668082,65.4070531619049
Japan,2022,67,82,Asia,0.26985035868492324,9.704174793868637,3.6236658187144064,6.796003918250836,9.233611257344634,8.666207056398267,4.249196191083094,6.917635496838797,4.74104510242809,6.8862284325091,2.550944331986341,6.083178128523308,2.469990796720196,8.956998639882746,4.598735222771411,3.162229590509332,0.016434853500431057,0.792418398138599,9.942013312991806,6.632008171068319,6.624240383596152,1.5753923264897995,10969,9.968955212317702,13.782077704713831,0.882010561641099,607422131,51.2109419828147
South Africa,2023,68,83,Asia,8.99122100660471,0.6078184248466989,3.0669727038699826,0.8361346903152633,9.139872477695967,2.6191247823835493,9.960618771721228,3.674517605133812,2.2588946927738753,1.1777711803286928,7.5934722610102074,7.424745522154339,4.760624915190971,3.0085851628904514,2.3241946666578195,5.819268846700821,1.70006864354727,7.907300161680821,5.1021563920898405,9.287611525147767,0.6596379117200901,2.8981873720095797,16219,0.3943626382582388,11.907811483129835,0.532311423558803,936794825,78.58378874783222
South Africa,2011,89,131,Europe,3.3810656342917667,1.081226072960615,8.57963431999005,5.8529564038226,5.846557638246925,6.16748859233304,1.0057674424215712,0.7315802139424432,5.584006889264676,5.6946240765438745,9.262461976126728,2.013007854746421,5.124879140579768,0.13094794562872325,9.307715179643129,6.079318050512757,7.028866125771454,1.0764224864439087,8.182742381870623,0.013545415043190179,6.346990261103556,3.433329739894857,23579,8.117972637878912,7.407453383710443,0.8563011200158195,601614990,67.5027401210582
Japan,2012,63,73,Asia,7.441657624816091,5.06083465645757,6.044028317108706,2.6918989119471814,3.8122999890959797,5.839749635524752,8.81359231086574,7.38099377307776,9.093180729717815,3.688729767022978,2.130203209848723,9.618595505504349,7.979253161826895,6.95646800163434,6.271902803128276,8.751945942597022,6.0417145395320055,9.628536481962565,4.550490444158197,9.512497734111847,8.72069071718799,8.891914859285595,20180,19.327333543490074,14.336751129727823,0.8513916953580929,411911043,74.02481110803264
UK,2021,55,100,Asia,7.598069071003199,5.271098253536346,1.6863611164162717,9.25845948733657,0.9890352633237398,1.3484948149834253,9.460498962688789,9.652012933777062,5.67750571162874,2.2838196837392832,7.990937212127304,0.9205348062611862,3.0395800006451767,1.8101368223578262,4.505217059668276,7.614032437327632,2.009062983016406,8.15364712898262,9.414012949304505,2.791397526813962,8.30034842956533,2.267730864326003,14822,15.25120442316041,3.2322594707054653,0.9801435945867836,1328252568,85.79058435556138
Germany,2010,31,49,Asia,6.505549788122396,0.3992765880517124,4.2151053151917175,2.8975088877895363,1.737842038123505,5.203169739107119,6.982272949292792,6.482905281740829,5.100705389649529,8.482936501371238,1.7244552848224504,0.23100073251197895,4.034226352906291,1.5423241629126694,1.44167481086945,3.2988917686577803,5.2337391805795015,6.949843401854771,9.859905005920528,2.8750784348263525,4.700501849458133,1.2792332356259095,3739,14.688247283739102,6.518121956990778,0.9195531916981349,433346717,47.11818451436394
Russia,2004,73,145,Europe,3.948665231442922,8.258554208594521,9.282310681057078,3.984406948623066,6.796733552036614,0.6955051474046536,0.09962189735323479,2.764612352143555,7.501294069181842,0.5467400559619451,9.00782978276757,3.5879140703402843,3.432953398678913,9.924762081026513,9.991070716615974,3.7953689631719802,6.192205416400148,5.500594703289352,8.77792865718633,6.294090704062633,3.258982463575207,8.737498527711853,9110,15.69722850607006,0.015429463457233283,0.7325317841754674,930585235,42.57292971427076
China,2000,17,63,Americas,6.083842168165256,4.9472349810289575,9.012035745643544,8.40679111154581,0.1663408380976783,1.8495958740233964,8.207985840317805,2.699202854649033,1.4761354503098978,4.6739027858158995,6.420498938858062,7.014349374523279,3.9411680388558104,2.6677525646183566,8.951456056182995,2.3949990428707313,9.389448726964542,9.208174882313093,6.211632645486044,3.608546958881491,3.778237626215212,8.826952840675613,6333,16.993594927996515,13.00015884459481,0.6754146134459528,441131852,89.97778120732029
USA,2023,29,55,Asia,0.4019869125787656,3.4664374664052877,0.7010979272431084,4.382745825467943,8.834855764079826,9.129630819181804,8.822719276107808,9.289775964869008,9.05614990434982,4.753115624659131,1.8101000426171499,9.780749641821293,5.670968413350463,2.0376775956856976,4.227850798432367,1.7085221625075286,7.6242575088652185,1.1907129991288734,9.88953935784146,0.8045803906860471,5.6579971961236595,7.85229432085453,28521,0.8540920694053877,2.367504350388395,0.16403822641351795,1300892356,79.78560928176894
USA,2002,60,151,Africa,7.618957921879063,3.1885377061487583,2.6861319275262217,2.3841225179491845,5.879344701458836,1.1924318154234348,9.809341568879338,3.032903073977873,5.776339729658345,5.701223973575163,0.3625952879694627,9.327604558463902,5.574711238341578,1.909832767129147,1.7145730895353617,1.0889156237512643,1.3583338219884156,1.2178421351676527,9.83742719180328,7.1144757202127575,4.096129330113266,3.8134319724954957,33793,17.589932399488465,14.365499107677584,0.42941467711982617,535312826,1.9245281078577814
Brazil,2021,87,34,Europe,0.9958864832833891,8.614071815541813,1.545393980291494,5.475443208942972,0.4514666226476416,5.789162998467945,8.393157477500958,7.681922333828181,6.863094151479117,1.9759419649401477,6.946162936184067,6.884874472932335,3.6134233484955702,4.1235354007242275,0.29686604900385993,0.34120453715773214,2.702300501024478,8.22489513028705,4.750790671441915,1.8318822689050107,3.4847628192352307,9.128229477560101,40134,15.492304048156004,7.607792847671377,0.5635635912954364,592280653,65.38185085663208
Germany,2018,48,105,Oceania,3.967509257996017,1.9673286642818033,5.338117142583449,8.39991195649982,2.3976742019163257,3.234806959930736,4.455869673065211,6.42914982304013,8.189607606843992,8.712010757447118,6.061018240528465,4.365457195810949,6.024352841590708,4.094178262704324,1.518351607468884,4.176816982556165,4.034862405753729,4.823198782458865,3.0377141349498737,9.293718709938338,1.1861497574111746,4.393349466300154,49873,13.678298648588045,14.909266619075044,0.06187209996161169,353562101,90.39045566380814
China,2022,46,105,Europe,1.0361878766496657,1.6041770543260925,7.499833170303184,4.331776120046524,5.942009105676547,5.553132907266125,6.886496766939296,5.926018112555701,6.350378498931521,9.653026636972848,6.113178165067392,5.958017879498584,6.160446822793037,6.324995011783756,5.3442914083271145,9.591218463745708,1.052905999500181,8.450563883413656,1.87420744638512,9.878636981639579,1.0616480860200184,7.915469786266217,55932,8.114664071329567,8.119697341904764,0.15466914143637878,407505703,68.35833004493445
USA,2006,59,69,Americas,8.370744458190945,2.1317852922328315,2.9554321115596762,1.3288848920486762,0.35601265459815123,2.349735424524031,4.851285119573397,1.8107488140208494,6.412051852605813,5.489548920048772,4.822619189796783,9.686572921718634,5.268978317445514,1.0363869069486442,8.157923457391487,5.380116657966701,5.553566741387891,3.9066172253605114,6.770124164102408,1.8122360940082627,0.29373333951511094,4.349074099443341,6712,6.0108120365291136,6.831643483375491,0.6407567452132676,608857131,55.34407347649848
China,2011,43,15,Europe,5.503023934359592,6.250225476519637,7.579960773853217,3.8308691311451684,7.799874019577623,4.443794546776601,3.5301834952271305,0.34411045904524595,7.2962144096590285,2.5612536130264516,6.144431434087466,2.655010661674857,4.523617072952758,6.354449098897494,3.6352170558065833,7.421568819431168,9.070928504155345,4.518602191386907,0.3479765028677073,7.536861785943232,9.938918774726769,4.818895343079781,54554,3.8388608062472196,7.082298238134853,0.1470464645463161,1042307192,17.58902515052363
Russia,2014,84,175,Oceania,6.909551201692724,8.109308556284091,6.68715573069168,9.544751330941914,9.199220668306031,8.673334331482605,6.264264931507213,4.886771313278885,0.5223655644411052,8.768264339430827,8.732230924888402,4.78280716713444,0.7793661536859875,4.536328997119523,4.339812647809611,3.977222941648322,3.063777023678076,3.3207866964717327,7.6382782843549695,9.91823495566776,3.626604290169281,8.60287184489594,46768,6.8321862911108315,12.536568693451706,0.3384080366148886,579700977,95.05780061224416
South Africa,2004,42,3,Africa,6.82582169842613,3.3097869378817957,7.282222094075168,0.720216203657722,9.612203933019373,3.762169778193564,7.698324396417759,9.881586072497848,3.822105081732489,9.881728992282802,9.520015815873329,6.929016907172583,5.412680475280183,2.0765409339946963,4.732719279500898,3.844053579828458,9.846458929055832,9.507382618808773,0.5132043565272604,9.55307465870836,0.7266240165452742,0.009421478831175278,20576,17.565616050120493,5.43535886031685,0.03728089149698666,284989280,62.63496230135984
China,2014,40,156,Oceania,8.416062316585045,1.7346199811481289,9.482437133026531,4.084451724480198,7.336592469005252,3.5303093800093563,6.359007866781932,1.9575990423342016,9.629367448796874,7.418794817471773,3.4450795676465162,0.10298882127325548,7.126999904868869,7.782210559647432,0.17576407981087727,1.2520244783067846,2.493174731320239,4.649500446880841,2.6537194319906563,5.649148240396016,5.676486152884017,2.739871746520217,20691,1.1292337576046219,12.799924281606824,0.16974205907446316,1288432735,10.10261964304744
USA,2007,63,3,Europe,1.3256940334513467,2.091941676286205,4.246118607867028,6.480287939401654,8.568254708395171,4.461180792696653,8.265783676462116,5.368720544391236,2.579358551301425,3.337044735597466,4.878719681483373,3.8126141721612896,2.153271447262285,4.740629089888582,1.770409913894191,2.998513541195212,4.722663911556536,7.550970724694107,4.979972874237362,3.120273685678727,6.750488784557513,6.438735337918895,17039,14.52356460976365,13.295374206286183,0.5544803271803576,1168935615,92.76442841964753
UK,2009,53,102,Oceania,6.597281404048841,6.19183778517851,3.4256802461147915,0.7851772621182285,6.107074623297364,1.0049284424431526,1.7637497460007334,6.709792946445507,5.422554482737651,2.3602029317249915,2.730278767283446,5.6791220034267855,7.778351660161049,7.1706124125704225,5.009087896993957,9.2867195726278,3.430350468473322,6.9590881589618805,0.9743293128856068,0.1166367986285266,6.807766221472517,9.219319474319155,56472,1.7030698506378839,4.332684888100705,0.6420051916753283,217724493,51.660534709580105
Germany,2015,43,4,Europe,5.751340544036574,2.4603522621422993,6.838472081316876,3.449525470030681,4.5854366454157445,3.873470245880549,3.7369455160315947,4.836777165223881,1.7542746220416494,1.566190329695596,4.115853492803097,9.009182793183161,5.8643028537212425,9.205695747455582,2.7939343848545795,4.902015235517587,3.0811478060205832,2.3508694365208727,0.36297669309156566,8.982356448325573,9.694123773694976,0.12548224622858428,13550,2.3362862918887006,13.902504508456518,0.10293618281188799,114230989,15.722515530629577
Japan,2007,80,88,Africa,0.30897122571315383,8.772802313513669,8.075571414777903,9.40578353940263,7.131347533722073,0.06900250628165572,3.1258581273422994,5.06933806597194,3.232743152785851,2.349390455050968,7.958885541380134,9.919976616001746,2.375209584781741,3.5340478321932647,5.233229456070488,2.0434268308929227,3.7787080138495543,9.139823837511264,4.798023575846599,0.35594748854527625,2.132367719271512,4.642985706967034,39640,3.9948123702396643,2.859313639101863,0.24140680808137926,942426805,22.653375069820846
India,2000,71,159,Africa,2.0142290882280256,1.0389135441431396,1.9144529170927171,0.3063569220614326,2.2418066426269503,5.033971451489519,1.9412713966779849,6.61227504273594,7.170800427414993,2.2734977282978286,4.249891384150008,5.563244062277035,1.6295127242534235,8.979044482330355,1.0810008483454936,6.637537458762597,0.32412036953156087,5.446820902856338,8.867562362737324,5.764221383803791,8.947294939877883,5.164959274373487,62949,13.47702977086933,12.398298171010357,0.3956476377058731,1249190556,96.78113532205576
